sourceId,sourceProductId,legacyUrl,sourceFile,sourcePageType,sourceType,displayedName,pageTitle,heading,detectedCategory,detectedCollection,imageReferenceCount,descriptionFound,specificationFound,sourceStatus,price,handle
SRC-0013,57339624,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,productImpressions,裸鑽｜公主方鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0376,57339624,https://www.dsdiamond.com.tw/products/裸鑽-princess,../dsdiamond_backup/site/www.dsdiamond.com.tw/index.html,HTML,products-json,裸鑽｜公主方鑽,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,1,true,false,有效,7500,裸鑽-princess
SRC-0425,57339624,https://www.dsdiamond.com.tw/products/裸鑽-princess,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/account/logout.html,HTML,products-json,裸鑽｜公主方鑽,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,1,true,false,有效,7500,裸鑽-princess
SRC-0454,57339624,https://www.dsdiamond.com.tw/products/裸鑽-princess,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/cart.html,HTML,products-json,裸鑽｜公主方鑽,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,1,true,false,有效,7500,裸鑽-princess
SRC-0459,57339624,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,window.c12t,裸鑽｜公主方鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
SRC-0469,57339624,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,productImpressions,裸鑽｜公主方鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0644,57339624,https://www.dsdiamond.com.tw/products/裸鑽-princess,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW.html,首頁產品卡片,products-json,裸鑽｜公主方鑽,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,1,true,false,有效,7500,裸鑽-princess
SRC-0007,57339625,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,window.c12t,裸鑽｜梨形鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
SRC-0017,57339625,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,productImpressions,裸鑽｜梨形鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0380,57339625,https://www.dsdiamond.com.tw/products/裸鑽-pear,../dsdiamond_backup/site/www.dsdiamond.com.tw/index.html,HTML,products-json,裸鑽｜梨形鑽,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,1,true,false,有效,7500,裸鑽-pear
SRC-0429,57339625,https://www.dsdiamond.com.tw/products/裸鑽-pear,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/account/logout.html,HTML,products-json,裸鑽｜梨形鑽,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,1,true,false,有效,7500,裸鑽-pear
SRC-0458,57339625,https://www.dsdiamond.com.tw/products/裸鑽-pear,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/cart.html,HTML,products-json,裸鑽｜梨形鑽,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,1,true,false,有效,7500,裸鑽-pear
SRC-0463,57339625,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,window.c12t,裸鑽｜梨形鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
SRC-0473,57339625,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,productImpressions,裸鑽｜梨形鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0648,57339625,https://www.dsdiamond.com.tw/products/裸鑽-pear,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW.html,首頁產品卡片,products-json,裸鑽｜梨形鑽,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,1,true,false,有效,7500,裸鑽-pear
SRC-0008,57339626,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,window.c12t,裸鑽｜橢圓鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
SRC-0018,57339626,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,productImpressions,裸鑽｜橢圓鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0464,57339626,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,window.c12t,裸鑽｜橢圓鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
SRC-0474,57339626,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,productImpressions,裸鑽｜橢圓鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0012,57339627,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,window.c12t,裸鑽｜馬眼鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
SRC-0022,57339627,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,productImpressions,裸鑽｜馬眼鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0468,57339627,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,window.c12t,裸鑽｜馬眼鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
SRC-0478,57339627,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,productImpressions,裸鑽｜馬眼鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0005,57339628,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,window.c12t,裸鑽｜心形鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
SRC-0015,57339628,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,productImpressions,裸鑽｜心形鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0378,57339628,https://www.dsdiamond.com.tw/products/裸鑽-heart,../dsdiamond_backup/site/www.dsdiamond.com.tw/index.html,HTML,products-json,裸鑽｜心形鑽,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,1,true,false,有效,7500,裸鑽-heart
SRC-0427,57339628,https://www.dsdiamond.com.tw/products/裸鑽-heart,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/account/logout.html,HTML,products-json,裸鑽｜心形鑽,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,1,true,false,有效,7500,裸鑽-heart
SRC-0456,57339628,https://www.dsdiamond.com.tw/products/裸鑽-heart,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/cart.html,HTML,products-json,裸鑽｜心形鑽,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,1,true,false,有效,7500,裸鑽-heart
SRC-0461,57339628,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,window.c12t,裸鑽｜心形鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
SRC-0471,57339628,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,productImpressions,裸鑽｜心形鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0646,57339628,https://www.dsdiamond.com.tw/products/裸鑽-heart,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW.html,首頁產品卡片,products-json,裸鑽｜心形鑽,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,1,true,false,有效,7500,裸鑽-heart
SRC-0009,57339629,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,window.c12t,裸鑽｜祖母綠鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
SRC-0019,57339629,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,productImpressions,裸鑽｜祖母綠鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0465,57339629,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,window.c12t,裸鑽｜祖母綠鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
SRC-0475,57339629,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,productImpressions,裸鑽｜祖母綠鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0006,57339630,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,window.c12t,裸鑽｜枕形鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
SRC-0016,57339630,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,productImpressions,裸鑽｜枕形鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0379,57339630,https://www.dsdiamond.com.tw/products/裸鑽-cushion,../dsdiamond_backup/site/www.dsdiamond.com.tw/index.html,HTML,products-json,裸鑽｜枕形鑽,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,1,true,false,有效,7500,裸鑽-cushion
SRC-0428,57339630,https://www.dsdiamond.com.tw/products/裸鑽-cushion,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/account/logout.html,HTML,products-json,裸鑽｜枕形鑽,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,1,true,false,有效,7500,裸鑽-cushion
SRC-0457,57339630,https://www.dsdiamond.com.tw/products/裸鑽-cushion,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/cart.html,HTML,products-json,裸鑽｜枕形鑽,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,1,true,false,有效,7500,裸鑽-cushion
SRC-0462,57339630,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,window.c12t,裸鑽｜枕形鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
SRC-0472,57339630,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,productImpressions,裸鑽｜枕形鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0647,57339630,https://www.dsdiamond.com.tw/products/裸鑽-cushion,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW.html,首頁產品卡片,products-json,裸鑽｜枕形鑽,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,1,true,false,有效,7500,裸鑽-cushion
SRC-0010,57339631,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,window.c12t,裸鑽｜阿斯切鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
SRC-0020,57339631,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/diamond.html,HTML,productImpressions,裸鑽｜阿斯切鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0466,57339631,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,window.c12t,裸鑽｜阿斯切鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,有效,7500.0,
SRC-0476,57339631,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/diamond.html,系列頁,productImpressions,裸鑽｜阿斯切鑽,精選裸鑽 鑽之韻,,精選裸鑽,diamond,0,false,false,列表重複,7500.0,
SRC-0024,57345211,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/earring.html,HTML,window.c12t,星耀經典｜Stellar Studs,耳環 鑽之韻,,耳環,earring,0,false,false,有效,36800.0,
SRC-0031,57345211,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/earring.html,HTML,productImpressions,星耀經典｜Stellar Studs,耳環 鑽之韻,,耳環,earring,0,false,false,列表重複,36800.0,
SRC-0027,57345212,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/earring.html,HTML,window.c12t,極光之環｜Aurora Hoops,耳環 鑽之韻,,耳環,earring,0,false,false,有效,38000.0,
SRC-0034,57345212,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/earring.html,HTML,productImpressions,極光之環｜Aurora Hoops,耳環 鑽之韻,,耳環,earring,0,false,false,列表重複,38000.0,
SRC-0111,57597640,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,window.c12t,尊耀之印｜Sovereign Seal,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,有效,92000.0,
SRC-0121,57597640,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,productImpressions,尊耀之印｜Sovereign Seal,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,列表重複,92000.0,
SRC-0274,57597640,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,window.c12t,尊耀之印｜Sovereign Seal,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,有效,92000.0,
SRC-0284,57597640,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,productImpressions,尊耀之印｜Sovereign Seal,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,列表重複,92000.0,
SRC-0365,57597640,https://www.dsdiamond.com.tw/products/男戒12-20250721114449,../dsdiamond_backup/site/www.dsdiamond.com.tw/index.html,HTML,products-json,尊耀之印｜Sovereign Seal,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,92000,男戒12-20250721114449
SRC-0414,57597640,https://www.dsdiamond.com.tw/products/男戒12-20250721114449,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/account/logout.html,HTML,products-json,尊耀之印｜Sovereign Seal,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,92000,男戒12-20250721114449
SRC-0443,57597640,https://www.dsdiamond.com.tw/products/男戒12-20250721114449,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/cart.html,HTML,products-json,尊耀之印｜Sovereign Seal,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,92000,男戒12-20250721114449
SRC-0553,57597640,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,window.c12t,尊耀之印｜Sovereign Seal,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,有效,92000.0,
SRC-0563,57597640,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,productImpressions,尊耀之印｜Sovereign Seal,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,列表重複,92000.0,
SRC-0633,57597640,https://www.dsdiamond.com.tw/products/男戒12-20250721114449,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW.html,首頁產品卡片,products-json,尊耀之印｜Sovereign Seal,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,92000,男戒12-20250721114449
SRC-0119,57902803,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,window.c12t,星曜領主｜Stellar Dominion,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,有效,350000.0,
SRC-0129,57902803,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,productImpressions,星曜領主｜Stellar Dominion,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,列表重複,350000.0,
SRC-0280,57902803,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,window.c12t,星曜領主｜Stellar Dominion,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,有效,350000.0,
SRC-0290,57902803,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,productImpressions,星曜領主｜Stellar Dominion,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,列表重複,350000.0,
SRC-0371,57902803,https://www.dsdiamond.com.tw/products/男戒12-20250726122514,../dsdiamond_backup/site/www.dsdiamond.com.tw/index.html,HTML,products-json,星曜領主｜Stellar Dominion,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,350000,男戒12-20250726122514
SRC-0420,57902803,https://www.dsdiamond.com.tw/products/男戒12-20250726122514,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/account/logout.html,HTML,products-json,星曜領主｜Stellar Dominion,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,350000,男戒12-20250726122514
SRC-0449,57902803,https://www.dsdiamond.com.tw/products/男戒12-20250726122514,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/cart.html,HTML,products-json,星曜領主｜Stellar Dominion,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,350000,男戒12-20250726122514
SRC-0561,57902803,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,window.c12t,星曜領主｜Stellar Dominion,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,有效,350000.0,
SRC-0571,57902803,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,productImpressions,星曜領主｜Stellar Dominion,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,列表重複,350000.0,
SRC-0639,57902803,https://www.dsdiamond.com.tw/products/男戒12-20250726122514,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW.html,首頁產品卡片,products-json,星曜領主｜Stellar Dominion,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,350000,男戒12-20250726122514
SRC-0039,58093836,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,window.c12t,心悅之吻｜Blush Kiss,項鍊 鑽之韻,,項鍊,necklace,0,false,false,有效,45000.0,
SRC-0049,58093836,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/necklace.html,HTML,productImpressions,心悅之吻｜Blush Kiss,項鍊 鑽之韻,,項鍊,necklace,0,false,false,列表重複,45000.0,
SRC-0147,58093836,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,window.c12t,心悅之吻｜Blush Kiss,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,有效,45000.0,
SRC-0157,58093836,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,productImpressions,心悅之吻｜Blush Kiss,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,列表重複,45000.0,
SRC-0214,58093836,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/粉鑽.html,HTML,window.c12t,心悅之吻｜Blush Kiss,粉鑽 鑽之韻,,粉鑽,粉鑽,0,false,false,有效,45000.0,
SRC-0224,58093836,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/粉鑽.html,HTML,productImpressions,心悅之吻｜Blush Kiss,粉鑽 鑽之韻,,粉鑽,粉鑽,0,false,false,列表重複,45000.0,
SRC-0481,58093836,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,window.c12t,心悅之吻｜Blush Kiss,項鍊 鑽之韻,,項鍊,necklace,0,false,false,有效,45000.0,
SRC-0491,58093836,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/necklace.html,系列頁,productImpressions,心悅之吻｜Blush Kiss,項鍊 鑽之韻,,項鍊,necklace,0,false,false,列表重複,45000.0,
SRC-0131,58093837,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,productImpressions,極光軌跡｜Aurora Path,男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,95000,
SRC-0282,58093837,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,window.c12t,極光軌跡｜Aurora Path,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,有效,95000.0,
SRC-0292,58093837,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,productImpressions,極光軌跡｜Aurora Path,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,列表重複,95000.0,
SRC-0373,58093837,https://www.dsdiamond.com.tw/products/男戒13,../dsdiamond_backup/site/www.dsdiamond.com.tw/index.html,HTML,products-json,極光軌跡｜Aurora Path,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,true,false,有效,95000,男戒13
SRC-0422,58093837,https://www.dsdiamond.com.tw/products/男戒13,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/account/logout.html,HTML,products-json,極光軌跡｜Aurora Path,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,true,false,有效,95000,男戒13
SRC-0451,58093837,https://www.dsdiamond.com.tw/products/男戒13,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/cart.html,HTML,products-json,極光軌跡｜Aurora Path,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,true,false,有效,95000,男戒13
SRC-0573,58093837,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,productImpressions,極光軌跡｜Aurora Path,男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,95000,
SRC-0641,58093837,https://www.dsdiamond.com.tw/products/男戒13,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW.html,首頁產品卡片,products-json,極光軌跡｜Aurora Path,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,true,false,有效,95000,男戒13
SRC-0133,58093838,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,productImpressions,權杖紋章｜Scepter Crest,男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,250000,
SRC-0294,58093838,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,productImpressions,權杖紋章｜Scepter Crest,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,列表重複,250000,
SRC-0375,58093838,https://www.dsdiamond.com.tw/products/男戒14,../dsdiamond_backup/site/www.dsdiamond.com.tw/index.html,HTML,products-json,權杖紋章｜Scepter Crest,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,250000,男戒14
SRC-0424,58093838,https://www.dsdiamond.com.tw/products/男戒14,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/account/logout.html,HTML,products-json,權杖紋章｜Scepter Crest,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,250000,男戒14
SRC-0453,58093838,https://www.dsdiamond.com.tw/products/男戒14,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/cart.html,HTML,products-json,權杖紋章｜Scepter Crest,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,250000,男戒14
SRC-0575,58093838,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,productImpressions,權杖紋章｜Scepter Crest,男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,250000,
SRC-0643,58093838,https://www.dsdiamond.com.tw/products/男戒14,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW.html,首頁產品卡片,products-json,權杖紋章｜Scepter Crest,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,250000,男戒14
SRC-0023,58259294,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/earring.html,HTML,window.c12t,光璨雙影｜Luminous Duet,耳環 鑽之韻,,耳環,earring,0,false,false,有效,198900.0,
SRC-0030,58259294,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/earring.html,HTML,productImpressions,光璨雙影｜Luminous Duet,耳環 鑽之韻,,耳環,earring,0,false,false,列表重複,198900.0,
SRC-0114,58323357,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,window.c12t,帝鑽榮耀｜Imperial Glory,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,有效,250000.0,
SRC-0124,58323357,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,productImpressions,帝鑽榮耀｜Imperial Glory,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,列表重複,250000.0,
SRC-0277,58323357,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,window.c12t,帝鑽榮耀｜Imperial Glory,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,有效,250000.0,
SRC-0287,58323357,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,productImpressions,帝鑽榮耀｜Imperial Glory,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,列表重複,250000.0,
SRC-0368,58323357,https://www.dsdiamond.com.tw/products/男戒15,../dsdiamond_backup/site/www.dsdiamond.com.tw/index.html,HTML,products-json,帝鑽榮耀｜Imperial Glory,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,250000,男戒15
SRC-0417,58323357,https://www.dsdiamond.com.tw/products/男戒15,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/account/logout.html,HTML,products-json,帝鑽榮耀｜Imperial Glory,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,250000,男戒15
SRC-0446,58323357,https://www.dsdiamond.com.tw/products/男戒15,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/cart.html,HTML,products-json,帝鑽榮耀｜Imperial Glory,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,250000,男戒15
SRC-0556,58323357,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,window.c12t,帝鑽榮耀｜Imperial Glory,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,有效,250000.0,
SRC-0566,58323357,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,productImpressions,帝鑽榮耀｜Imperial Glory,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,列表重複,250000.0,
SRC-0636,58323357,https://www.dsdiamond.com.tw/products/男戒15,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW.html,首頁產品卡片,products-json,帝鑽榮耀｜Imperial Glory,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,250000,男戒15
